poligono_id,anio,mes,lst_mean,uhi_vs_rural,uhi_vs_ciudad,uhi_anomalia,lst_rural_baseline,n_observaciones_historico,std_historico,fuente_lst,confianza_cross_sensor
santa_helena,2024,12,41.73,4.95,1.34,-0.52,36.78,5,1.77,landsat,
fatima,2024,12,39.96,3.18,-0.43,-1.01,36.78,6,1.78,landsat,
don_santiago,2024,12,40.87,4.09,0.48,-0.08,36.78,5,1.4,landsat,
nu_pora,2024,12,41.03,4.25,0.64,0.56,36.78,5,2.11,landsat,
miguel_lanus,2024,12,40.53,3.75,0.14,-1.57,36.78,6,1.57,landsat,
norte,2024,12,36.79,0.01,-3.6,-1.45,36.78,5,1.89,landsat,
centro,2024,12,42.85,6.07,2.46,-1.47,36.78,6,2.03,landsat,
complejo_gervasio_artigas,2024,12,37.57,0.79,-2.82,-1.36,36.78,5,2.33,landsat,
federal,2024,12,38.59,1.81,-1.8,-1.14,36.78,5,2.49,landsat,
nemesio_parma,2024,12,34.22,-2.56,-6.17,-3.73,36.78,6,1.74,landsat,
villa_cabello,2024,12,39.85,3.07,-0.54,-2.65,36.78,6,1.62,landsat,
itaembe_pora,2024,12,40.13,3.35,-0.26,-2.71,36.78,6,1.69,landsat,
itaembe_mini,2024,12,39.98,3.2,-0.41,-2.92,36.78,6,1.58,landsat,
aguas_corrientes,2024,12,42.89,6.11,2.5,-1.65,36.78,6,1.88,landsat,
chacra_32,2024,12,43.75,6.97,3.36,-1.53,36.78,6,1.8,landsat,
villa_bonita,2024,12,41.52,4.74,1.13,-0.35,36.78,5,1.96,landsat,
itaembe_guazu,2024,12,40.38,3.6,-0.01,-2.48,36.78,6,2.22,landsat,
posadas_completa,2024,12,39.55,2.77,-0.84,-2.51,36.78,6,1.64,landsat,
dm_santa_rita,2024,12,40.65,3.87,0.26,-2.83,36.78,6,1.64,landsat,
dm_itaembe_mini_este,2024,12,38.98,2.2,-1.41,-2.76,36.78,6,1.73,landsat,
dm_miguel_lanus,2024,12,37.83,1.05,-2.56,-1.63,36.78,6,1.1,landsat,
cit_riberas_del_parana,2024,12,40.96,4.18,0.57,-1.64,36.78,6,1.59,landsat,
dm_villa_urquiza,2024,12,43.06,6.28,2.67,-1.29,36.78,6,1.82,landsat,
dm_santa_rita_suroeste,2024,12,42.31,5.53,1.92,-1.65,36.78,6,1.77,landsat,
puerto_canela,2024,12,37.32,0.54,-3.07,-3.44,36.78,6,1.73,landsat,
villa_dolores,2024,12,41.48,4.7,1.09,-2.19,36.78,6,1.6,landsat,
dm_itaembe_mini_este_suroeste,2024,12,38.67,1.89,-1.72,-2.77,36.78,6,1.66,landsat,
los_patitos,2024,12,36.94,0.16,-3.45,-3.39,36.78,6,2.01,landsat,
cit_riberas_del_parana_oeste,2024,12,39.5,2.72,-0.89,-2.09,36.78,6,1.48,landsat,
san_martin_sureste,2024,12,41.3,4.52,0.91,-0.7,36.78,5,1.56,landsat,
horacio_quiroga,2024,12,39.25,2.47,-1.14,-0.36,36.78,5,1.94,landsat,
la_eugenia,2024,12,37.4,0.62,-2.99,-2.37,36.78,5,1.78,landsat,
dm_villa_urquiza_sureste,2024,12,42.61,5.83,2.22,-2.22,36.78,6,1.45,landsat,
el_portal,2024,12,40.01,3.23,-0.38,-0.69,36.78,5,1.69,landsat,
porvenir_2,2024,12,37.03,0.25,-3.36,-3.21,36.78,6,2.05,landsat,
a_3_2_sector_b,2025,1,41.25,2.75,0.39,-2.09,38.5,4,2.32,landsat,
colonia_laosiana,2025,1,41.29,2.79,0.43,4.97,38.5,4,7.45,landsat,
23_de_septiembre,2025,1,42.82,4.32,1.96,-1.94,38.5,4,2.81,landsat,
villa_mola,2025,1,41.09,2.59,0.23,-1.12,38.5,4,5.06,landsat,
san_marcos,2025,1,40.51,2.01,-0.35,0.02,38.5,4,4.81,landsat,
las_dolores,2025,1,41.89,3.39,1.03,1.07,38.5,4,5.95,landsat,
el_palomar,2025,1,41.92,3.42,1.06,-1.76,38.5,4,3.44,landsat,
alta_gracia,2025,1,41.42,2.92,0.56,-1.35,38.5,4,2.67,landsat,
santa_rita,2025,1,41.08,2.58,0.22,-2.52,38.5,4,2.28,landsat,
san_martin,2025,1,41.35,2.85,0.49,-2.43,38.5,4,1.65,landsat,
villa_sarita,2025,1,40.72,2.22,-0.14,-1.9,38.5,4,2.44,landsat,
el_brete,2025,1,39.68,1.18,-1.18,-1.33,38.5,4,3.37,landsat,
luis_piedrabuena,2025,1,40.62,2.12,-0.24,-0.03,38.5,4,5.41,landsat,
san_lucas,2025,1,41.4,2.9,0.54,0.18,38.5,4,4.81,landsat,
monsenor_kemerer,2025,1,39.56,1.06,-1.3,-1.41,38.5,4,5.35,landsat,
rocamora,2025,1,42.09,3.59,1.23,-1.72,38.5,4,2.72,landsat,
yacyreta,2025,1,40.9,2.4,0.04,-2.52,38.5,4,2.62,landsat,
villa_urquiza,2025,1,42.0,3.5,1.14,-1.37,38.5,4,3.75,landsat,
complejo_habitacional_virgen_de_fatima,2025,1,44.25,5.75,3.39,0.38,38.5,4,2.54,landsat,
a4_nueva_esperanza,2025,1,44.46,5.96,3.6,-1.03,38.5,4,3.81,landsat,
el_laurel,2025,1,34.9,-3.6,-5.96,-0.56,38.5,4,5.45,landsat,
cima_del_sol,2025,1,39.79,1.29,-1.07,0.11,38.5,4,5.08,landsat,
san_isidro,2025,1,43.56,5.06,2.7,-0.19,38.5,4,4.01,landsat,
lomas_de_garupa,2025,1,40.79,2.29,-0.07,-0.52,38.5,4,2.61,landsat,
santa_helena,2025,1,41.92,3.42,1.06,-0.35,38.5,4,3.6,landsat,
fatima,2025,1,40.73,2.23,-0.13,0.1,38.5,4,3.02,landsat,
don_santiago,2025,1,40.33,1.83,-0.53,-0.75,38.5,4,2.99,landsat,
nu_pora,2025,1,41.08,2.58,0.22,0.12,38.5,4,2.73,landsat,
miguel_lanus,2025,1,41.8,3.3,0.94,-0.09,38.5,4,2.57,landsat,
norte,2025,1,37.77,-0.73,-3.09,-1.89,38.5,3,1.29,landsat,
centro,2025,1,41.36,2.86,0.5,-1.62,38.5,4,3.24,landsat,
complejo_gervasio_artigas,2025,1,38.22,-0.28,-2.64,-1.96,38.5,3,1.26,landsat,
federal,2025,1,39.26,0.76,-1.6,1.69,38.5,4,6.07,landsat,
nemesio_parma,2025,1,37.49,-1.01,-3.37,1.56,38.5,4,7.46,landsat,
villa_cabello,2025,1,39.39,0.89,-1.47,-1.46,38.5,4,4.19,landsat,
itaembe_pora,2025,1,42.42,3.92,1.56,0.14,38.5,4,3.73,landsat,
itaembe_mini,2025,1,42.0,3.5,1.14,-0.26,38.5,4,4.76,landsat,
aguas_corrientes,2025,1,41.98,3.48,1.12,-1.49,38.5,4,3.06,landsat,
chacra_32,2025,1,44.03,5.53,3.17,-0.15,38.5,4,3.81,landsat,
villa_bonita,2025,1,41.64,3.14,0.78,-0.38,38.5,4,2.79,landsat,
itaembe_guazu,2025,1,41.93,3.43,1.07,-0.4,38.5,4,4.35,landsat,
posadas_completa,2025,1,40.64,2.14,-0.22,-0.32,38.5,4,4.6,landsat,
dm_santa_rita,2025,1,40.8,2.3,-0.06,-1.71,38.5,4,3.82,landsat,
dm_itaembe_mini_este,2025,1,40.69,2.19,-0.17,-0.04,38.5,4,4.78,landsat,
dm_miguel_lanus,2025,1,39.35,0.85,-1.51,0.39,38.5,4,3.69,landsat,
cit_riberas_del_parana,2025,1,40.3,1.8,-0.56,-1.23,38.5,4,3.61,landsat,
dm_villa_urquiza,2025,1,42.62,4.12,1.76,-0.49,38.5,4,3.91,landsat,
dm_santa_rita_suroeste,2025,1,41.98,3.48,1.12,-1.65,38.5,4,2.48,landsat,
puerto_canela,2025,1,38.92,0.42,-1.94,-0.66,38.5,4,5.34,landsat,
villa_dolores,2025,1,42.85,4.35,1.99,0.56,38.5,4,4.75,landsat,
dm_itaembe_mini_este_suroeste,2025,1,41.36,2.86,0.5,1.67,38.5,4,5.59,landsat,
los_patitos,2025,1,39.29,0.79,-1.57,0.77,38.5,4,6.93,landsat,
cit_riberas_del_parana_oeste,2025,1,38.5,0.0,-2.36,-1.1,38.5,4,4.89,landsat,
san_martin_sureste,2025,1,41.12,2.62,0.26,-0.51,38.5,4,2.67,landsat,
horacio_quiroga,2025,1,39.82,1.32,-1.04,0.34,38.5,4,2.82,landsat,
la_eugenia,2025,1,38.39,-0.11,-2.47,-0.09,38.5,4,4.53,landsat,
dm_villa_urquiza_sureste,2025,1,41.84,3.34,0.98,-0.9,38.5,4,5.52,landsat,
el_portal,2025,1,40.07,1.57,-0.79,-0.43,38.5,4,3.59,landsat,
porvenir_2,2025,1,39.38,0.88,-1.48,0.2,38.5,4,4.91,landsat,
a_3_2_sector_b,2025,2,41.26,1.79,0.59,2.55,39.47,6,2.06,landsat,
colonia_laosiana,2025,2,41.25,1.78,0.58,4.94,39.47,6,4.1,landsat,
23_de_septiembre,2025,2,43.57,4.1,2.9,3.35,39.47,6,1.81,landsat,
villa_mola,2025,2,42.3,2.83,1.63,2.81,39.47,6,1.89,landsat,
san_marcos,2025,2,39.58,0.11,-1.09,2.86,39.47,6,2.17,landsat,
las_dolores,2025,2,41.12,1.65,0.45,3.3,39.47,6,1.95,landsat,
el_palomar,2025,2,43.01,3.54,2.34,3.56,39.47,6,1.97,landsat,
alta_gracia,2025,2,41.57,2.1,0.9,3.52,39.47,6,2.11,landsat,
santa_rita,2025,2,41.81,2.34,1.14,3.18,39.47,6,2.12,landsat,
san_martin,2025,2,41.78,2.31,1.11,3.03,39.47,6,1.99,landsat,
villa_sarita,2025,2,41.56,2.09,0.89,3.42,39.47,6,2.07,landsat,
el_brete,2025,2,40.88,1.41,0.21,3.29,39.47,6,2.06,landsat,
luis_piedrabuena,2025,2,40.72,1.25,0.05,3.24,39.47,6,1.95,landsat,
san_lucas,2025,2,40.45,0.98,-0.22,2.91,39.47,6,2.01,landsat,
monsenor_kemerer,2025,2,41.51,2.04,0.84,2.98,39.47,6,2.21,landsat,
rocamora,2025,2,42.73,3.26,2.06,3.45,39.47,6,1.94,landsat,
yacyreta,2025,2,41.96,2.49,1.29,3.17,39.47,6,2.12,landsat,
villa_urquiza,2025,2,42.78,3.31,2.11,3.36,39.47,6,1.77,landsat,
complejo_habitacional_virgen_de_fatima,2025,2,42.54,3.07,1.87,2.5,39.47,6,2.07,landsat,
a4_nueva_esperanza,2025,2,43.85,4.38,3.18,2.1,39.47,6,2.2,landsat,
el_laurel,2025,2,37.7,-1.77,-2.97,3.79,39.47,6,2.06,landsat,
cima_del_sol,2025,2,39.19,-0.28,-1.48,2.44,39.47,6,1.76,landsat,
san_isidro,2025,2,43.25,3.78,2.58,3.28,39.47,6,2.34,landsat,
lomas_de_garupa,2025,2,38.49,-0.98,-2.18,-0.73,39.47,5,3.04,landsat,
santa_helena,2025,2,41.14,1.67,0.47,2.3,39.47,6,2.43,landsat,
fatima,2025,2,39.41,-0.06,-1.26,2.32,39.47,6,2.01,landsat,
don_santiago,2025,2,38.83,-0.64,-1.84,0.43,39.47,6,3.47,landsat,
nu_pora,2025,2,39.64,0.17,-1.03,1.55,39.47,6,2.82,landsat,
miguel_lanus,2025,2,39.87,0.4,-0.8,2.12,39.47,6,2.05,landsat,
norte,2025,2,35.46,-4.01,-5.21,-1.62,39.47,5,2.96,landsat,
centro,2025,2,42.58,3.11,1.91,3.86,39.47,6,2.08,landsat,
complejo_gervasio_artigas,2025,2,37.14,-2.33,-3.53,-0.63,39.47,5,3.09,landsat,
federal,2025,2,39.64,0.17,-1.03,1.32,39.47,5,3.43,landsat,
nemesio_parma,2025,2,36.92,-2.55,-3.75,1.58,39.47,6,2.88,landsat,
villa_cabello,2025,2,40.77,1.3,0.1,2.96,39.47,6,2.08,landsat,
itaembe_pora,2025,2,41.57,2.1,0.9,3.03,39.47,6,2.48,landsat,
itaembe_mini,2025,2,41.23,1.76,0.56,2.41,39.47,6,2.4,landsat,
aguas_corrientes,2025,2,42.55,3.08,1.88,3.25,39.47,6,1.98,landsat,
chacra_32,2025,2,43.38,3.91,2.71,3.4,39.47,6,2.05,landsat,
villa_bonita,2025,2,39.75,0.28,-0.92,0.99,39.47,6,2.5,landsat,
itaembe_guazu,2025,2,41.85,2.38,1.18,3.23,39.47,6,2.6,landsat,
posadas_completa,2025,2,40.59,1.12,-0.08,2.83,39.47,6,2.2,landsat,
dm_santa_rita,2025,2,41.69,2.22,1.02,3.07,39.47,6,2.33,landsat,
dm_itaembe_mini_este,2025,2,40.64,1.17,-0.03,3.28,39.47,6,2.07,landsat,
dm_miguel_lanus,2025,2,38.19,-1.28,-2.48,2.34,39.47,6,1.69,landsat,
cit_riberas_del_parana,2025,2,40.91,1.44,0.24,2.91,39.47,6,2.09,landsat,
dm_villa_urquiza,2025,2,42.76,3.29,2.09,3.37,39.47,6,1.99,landsat,
dm_santa_rita_suroeste,2025,2,42.16,2.69,1.49,3.36,39.47,6,2.11,landsat,
puerto_canela,2025,2,39.35,-0.12,-1.32,2.3,39.47,6,2.59,landsat,
villa_dolores,2025,2,41.69,2.22,1.02,2.92,39.47,6,2.01,landsat,
dm_itaembe_mini_este_suroeste,2025,2,40.9,1.43,0.23,3.62,39.47,6,2.31,landsat,
los_patitos,2025,2,39.18,-0.29,-1.49,2.75,39.47,6,2.51,landsat,
cit_riberas_del_parana_oeste,2025,2,40.5,1.03,-0.17,3.47,39.47,6,2.25,landsat,
san_martin_sureste,2025,2,38.62,-0.85,-2.05,-1.21,39.47,5,2.71,landsat,
horacio_quiroga,2025,2,36.45,-3.02,-4.22,-1.52,39.47,5,2.63,landsat,
la_eugenia,2025,2,39.17,-0.3,-1.5,2.74,39.47,6,3.69,landsat,
dm_villa_urquiza_sureste,2025,2,42.47,3.0,1.8,2.57,39.47,6,1.97,landsat,
el_portal,2025,2,38.67,-0.8,-2.0,0.1,39.47,5,3.45,landsat,
porvenir_2,2025,2,38.8,-0.67,-1.87,2.55,39.47,6,2.26,landsat,
a_3_2_sector_b,2025,3,39.73,1.74,0.53,4.82,37.99,7,1.81,landsat,
colonia_laosiana,2025,3,38.87,0.88,-0.33,7.39,37.99,7,2.57,landsat,
23_de_septiembre,2025,3,41.46,3.47,2.26,5.13,37.99,7,1.95,landsat,
villa_mola,2025,3,40.52,2.53,1.32,4.52,37.99,7,1.85,landsat,
san_marcos,2025,3,38.44,0.45,-0.76,5.27,37.99,7,1.9,landsat,
las_dolores,2025,3,40.46,2.47,1.26,5.82,37.99,7,1.56,landsat,
el_palomar,2025,3,40.71,2.72,1.51,4.98,37.99,7,1.75,landsat,
alta_gracia,2025,3,40.01,2.02,0.81,5.81,37.99,7,1.8,landsat,
santa_rita,2025,3,39.86,1.87,0.66,4.96,37.99,7,1.64,landsat,
san_martin,2025,3,40.31,2.32,1.11,5.43,37.99,7,1.87,landsat,
villa_sarita,2025,3,39.62,1.63,0.42,5.51,37.99,7,2.61,landsat,
el_brete,2025,3,39.05,1.06,-0.15,5.18,37.99,7,2.18,landsat,
luis_piedrabuena,2025,3,39.78,1.79,0.58,5.6,37.99,7,1.73,landsat,
san_lucas,2025,3,39.53,1.54,0.33,5.5,37.99,7,1.8,landsat,
monsenor_kemerer,2025,3,39.81,1.82,0.61,5.62,37.99,7,2.72,landsat,
rocamora,2025,3,40.64,2.65,1.44,5.25,37.99,7,1.81,landsat,
yacyreta,2025,3,40.28,2.29,1.08,5.39,37.99,7,1.83,landsat,
villa_urquiza,2025,3,40.44,2.45,1.24,4.57,37.99,7,1.71,landsat,
complejo_habitacional_virgen_de_fatima,2025,3,40.23,2.24,1.03,4.39,37.99,7,1.87,landsat,
a4_nueva_esperanza,2025,3,42.56,4.57,3.36,4.79,37.99,7,1.83,landsat,
el_laurel,2025,3,35.91,-2.08,-3.29,4.93,37.99,7,1.51,landsat,
cima_del_sol,2025,3,38.47,0.48,-0.73,4.98,37.99,7,1.71,landsat,
san_isidro,2025,3,42.21,4.22,3.01,6.04,37.99,7,1.79,landsat,
lomas_de_garupa,2025,3,36.31,-1.68,-2.89,2.44,37.99,7,2.53,landsat,
santa_helena,2025,3,37.82,-0.17,-1.38,2.74,37.99,7,2.05,landsat,
fatima,2025,3,37.1,-0.89,-2.1,3.56,37.99,7,1.83,landsat,
don_santiago,2025,3,35.5,-2.49,-3.7,1.85,37.99,7,1.84,landsat,
nu_pora,2025,3,35.58,-2.41,-3.62,1.65,37.99,7,1.83,landsat,
miguel_lanus,2025,3,38.59,0.6,-0.61,4.59,37.99,7,1.98,landsat,
norte,2025,3,36.97,-1.02,-2.23,5.66,37.99,7,4.61,landsat,
centro,2025,3,40.31,2.32,1.11,5.21,37.99,7,1.75,landsat,
complejo_gervasio_artigas,2025,3,37.39,-0.6,-1.81,5.9,37.99,7,5.29,landsat,
federal,2025,3,38.5,0.51,-0.7,6.94,37.99,7,6.16,landsat,
nemesio_parma,2025,3,38.38,0.39,-0.82,6.57,37.99,7,2.2,landsat,
villa_cabello,2025,3,39.22,1.23,0.02,5.28,37.99,7,2.28,landsat,
itaembe_pora,2025,3,40.99,3.0,1.79,7.11,37.99,7,3.11,landsat,
itaembe_mini,2025,3,40.98,2.99,1.78,6.51,37.99,7,2.36,landsat,
aguas_corrientes,2025,3,40.64,2.65,1.44,5.14,37.99,7,1.8,landsat,
chacra_32,2025,3,41.47,3.48,2.27,5.48,37.99,7,2.0,landsat,
villa_bonita,2025,3,36.22,-1.77,-2.98,1.71,37.99,7,2.06,landsat,
itaembe_guazu,2025,3,40.15,2.16,0.95,6.08,37.99,7,2.81,landsat,
posadas_completa,2025,3,39.59,1.6,0.39,5.66,37.99,7,1.99,landsat,
dm_santa_rita,2025,3,39.93,1.94,0.73,4.96,37.99,7,1.6,landsat,
dm_itaembe_mini_este,2025,3,39.81,1.82,0.61,6.01,37.99,7,1.89,landsat,
dm_miguel_lanus,2025,3,36.67,-1.32,-2.53,3.97,37.99,7,1.86,landsat,
cit_riberas_del_parana,2025,3,39.46,1.47,0.26,5.22,37.99,7,1.99,landsat,
dm_villa_urquiza,2025,3,40.57,2.58,1.37,4.98,37.99,7,1.85,landsat,
dm_santa_rita_suroeste,2025,3,40.36,2.37,1.16,5.39,37.99,7,1.8,landsat,
puerto_canela,2025,3,39.48,1.49,0.28,6.46,37.99,7,2.19,landsat,
villa_dolores,2025,3,40.42,2.43,1.22,5.38,37.99,7,1.82,landsat,
dm_itaembe_mini_este_suroeste,2025,3,40.69,2.7,1.49,7.22,37.99,7,2.54,landsat,
los_patitos,2025,3,38.62,0.63,-0.58,5.54,37.99,7,1.83,landsat,
cit_riberas_del_parana_oeste,2025,3,38.62,0.63,-0.58,5.2,37.99,7,1.89,landsat,
san_martin_sureste,2025,3,39.83,1.84,0.63,6.14,37.99,7,4.81,landsat,
horacio_quiroga,2025,3,36.49,-1.5,-2.71,4.4,37.99,7,4.86,landsat,
la_eugenia,2025,3,35.25,-2.74,-3.95,2.69,37.99,7,1.75,landsat,
dm_villa_urquiza_sureste,2025,3,40.96,2.97,1.76,4.62,37.99,7,2.08,landsat,
el_portal,2025,3,36.13,-1.86,-3.07,3.1,37.99,7,2.55,landsat,
porvenir_2,2025,3,38.97,0.98,-0.23,5.91,37.99,7,1.78,landsat,
a_3_2_sector_b,2025,4,24.97,-0.15,0.06,-5.2,25.12,7,3.19,landsat,
colonia_laosiana,2025,4,23.35,-1.77,-1.56,-4.53,25.12,7,2.31,landsat,
23_de_septiembre,2025,4,25.22,0.1,0.31,-6.86,25.12,7,3.5,landsat,
villa_mola,2025,4,26.65,1.53,1.74,-4.82,25.12,7,3.62,landsat,
san_marcos,2025,4,23.13,-1.99,-1.78,-5.79,25.12,7,2.73,landsat,
las_dolores,2025,4,24.9,-0.22,-0.01,-5.32,25.12,7,2.58,landsat,
el_palomar,2025,4,24.68,-0.44,-0.23,-6.18,25.12,7,2.97,landsat,
alta_gracia,2025,4,23.98,-1.14,-0.93,-5.42,25.12,7,2.67,landsat,
santa_rita,2025,4,24.11,-1.01,-0.8,-6.13,25.12,7,2.73,landsat,
san_martin,2025,4,24.8,-0.32,-0.11,-5.85,25.12,7,3.0,landsat,
villa_sarita,2025,4,24.42,-0.7,-0.49,-5.54,25.12,7,2.82,landsat,
el_brete,2025,4,25.54,0.42,0.63,-4.35,25.12,7,2.46,landsat,
luis_piedrabuena,2025,4,23.92,-1.2,-0.99,-5.59,25.12,7,2.59,landsat,
san_lucas,2025,4,24.25,-0.87,-0.66,-5.4,25.12,7,2.71,landsat,
monsenor_kemerer,2025,4,25.13,0.01,0.22,-5.0,25.12,7,2.57,landsat,
rocamora,2025,4,24.62,-0.5,-0.29,-6.6,25.12,7,3.38,landsat,
yacyreta,2025,4,24.78,-0.34,-0.13,-5.59,25.12,7,2.72,landsat,
villa_urquiza,2025,4,25.35,0.23,0.44,-5.31,25.12,7,2.77,landsat,
complejo_habitacional_virgen_de_fatima,2025,4,25.82,0.7,0.91,-5.07,25.12,7,3.23,landsat,
a4_nueva_esperanza,2025,4,27.55,2.43,2.64,-5.91,25.12,7,2.82,landsat,
el_laurel,2025,4,23.44,-1.68,-1.47,-3.67,25.12,7,2.37,landsat,
cima_del_sol,2025,4,24.04,-1.08,-0.87,-5.66,25.12,7,2.89,landsat,
san_isidro,2025,4,25.92,0.8,1.01,-5.28,25.12,7,2.71,landsat,
lomas_de_garupa,2025,4,26.27,1.15,1.36,-2.99,25.12,7,3.27,landsat,
santa_helena,2025,4,26.34,1.22,1.43,-3.77,25.12,7,3.6,landsat,
fatima,2025,4,25.05,-0.07,0.14,-3.99,25.12,7,3.2,landsat,
don_santiago,2025,4,25.64,0.52,0.73,-3.07,25.12,7,3.49,landsat,
nu_pora,2025,4,26.16,1.04,1.25,-3.02,25.12,7,3.53,landsat,
miguel_lanus,2025,4,24.49,-0.63,-0.42,-4.94,25.12,7,3.11,landsat,
norte,2025,4,24.16,-0.96,-0.75,-3.4,25.12,7,3.59,landsat,
centro,2025,4,24.44,-0.68,-0.47,-6.18,25.12,7,3.42,landsat,
complejo_gervasio_artigas,2025,4,24.65,-0.47,-0.26,-3.34,25.12,7,3.48,landsat,
federal,2025,4,25.04,-0.08,0.13,-3.4,25.12,7,3.43,landsat,
nemesio_parma,2025,4,23.84,-1.28,-1.07,-4.06,25.12,7,2.38,landsat,
villa_cabello,2025,4,24.97,-0.15,0.06,-4.68,25.12,7,2.42,landsat,
itaembe_pora,2025,4,25.0,-0.12,0.09,-5.75,25.12,7,2.97,landsat,
itaembe_mini,2025,4,25.28,0.16,0.37,-5.81,25.12,7,2.94,landsat,
aguas_corrientes,2025,4,24.79,-0.33,-0.12,-6.48,25.12,7,3.37,landsat,
chacra_32,2025,4,25.36,0.24,0.45,-5.71,25.12,7,2.65,landsat,
villa_bonita,2025,4,26.1,0.98,1.19,-3.75,25.12,7,3.64,landsat,
itaembe_guazu,2025,4,24.49,-0.63,-0.42,-5.07,25.12,7,2.87,landsat,
posadas_completa,2025,4,24.61,-0.51,-0.3,-5.07,25.12,7,2.64,landsat,
dm_santa_rita,2025,4,24.72,-0.4,-0.19,-5.41,25.12,7,2.52,landsat,
dm_itaembe_mini_este,2025,4,24.22,-0.9,-0.69,-5.56,25.12,7,2.76,landsat,
dm_miguel_lanus,2025,4,24.23,-0.89,-0.68,-4.32,25.12,7,2.71,landsat,
cit_riberas_del_parana,2025,4,25.14,0.02,0.23,-5.2,25.12,7,2.84,landsat,
dm_villa_urquiza,2025,4,25.4,0.28,0.49,-5.51,25.12,7,2.87,landsat,
dm_santa_rita_suroeste,2025,4,24.49,-0.63,-0.42,-6.05,25.12,7,2.79,landsat,
puerto_canela,2025,4,24.71,-0.41,-0.2,-4.42,25.12,7,2.46,landsat,
villa_dolores,2025,4,24.75,-0.37,-0.16,-5.61,25.12,7,2.7,landsat,
dm_itaembe_mini_este_suroeste,2025,4,24.72,-0.4,-0.19,-4.83,25.12,7,2.55,landsat,
los_patitos,2025,4,23.84,-1.28,-1.07,-4.94,25.12,7,2.68,landsat,
cit_riberas_del_parana_oeste,2025,4,24.42,-0.7,-0.49,-4.67,25.12,7,2.5,landsat,
san_martin_sureste,2025,4,26.37,1.25,1.46,-3.24,25.12,7,3.53,landsat,
horacio_quiroga,2025,4,25.36,0.24,0.45,-2.78,25.12,7,3.34,landsat,
la_eugenia,2025,4,24.31,-0.81,-0.6,-3.34,25.12,7,3.23,landsat,
dm_villa_urquiza_sureste,2025,4,26.71,1.59,1.8,-4.92,25.12,7,3.45,landsat,
el_portal,2025,4,25.39,0.27,0.48,-3.27,25.12,7,3.54,landsat,
porvenir_2,2025,4,23.81,-1.31,-1.1,-4.6,25.12,7,2.58,landsat,
a_3_2_sector_b,2025,5,22.6,1.2,0.13,0.47,21.4,6,1.68,landsat,
colonia_laosiana,2025,5,20.58,-0.82,-1.89,-1.32,21.4,6,0.94,landsat,
23_de_septiembre,2025,5,22.71,1.31,0.24,-0.39,21.4,6,1.38,landsat,
villa_mola,2025,5,23.37,1.97,0.9,0.07,21.4,6,1.49,landsat,
san_marcos,2025,5,20.87,-0.53,-1.6,-1.15,21.4,6,1.04,landsat,
las_dolores,2025,5,22.31,0.91,-0.16,-1.03,21.4,6,0.91,landsat,
el_palomar,2025,5,22.16,0.76,-0.31,-0.11,21.4,6,1.61,landsat,
alta_gracia,2025,5,21.55,0.15,-0.92,-0.71,21.4,6,0.98,landsat,
santa_rita,2025,5,21.55,0.15,-0.92,-1.01,21.4,6,0.84,landsat,
san_martin,2025,5,21.87,0.47,-0.6,-1.25,21.4,6,0.96,landsat,
villa_sarita,2025,5,21.53,0.13,-0.94,-0.4,21.4,6,2.03,landsat,
el_brete,2025,5,22.36,0.96,-0.11,-1.09,21.4,6,0.82,landsat,
luis_piedrabuena,2025,5,21.92,0.52,-0.55,-0.7,21.4,6,1.35,landsat,
san_lucas,2025,5,21.66,0.26,-0.81,-1.01,21.4,6,0.92,landsat,
monsenor_kemerer,2025,5,22.22,0.82,-0.25,0.3,21.4,6,1.9,landsat,
rocamora,2025,5,21.98,0.58,-0.49,-1.33,21.4,6,1.07,landsat,
yacyreta,2025,5,21.82,0.42,-0.65,-1.34,21.4,6,0.8,landsat,
villa_urquiza,2025,5,22.63,1.23,0.16,-0.59,21.4,6,1.02,landsat,
complejo_habitacional_virgen_de_fatima,2025,5,28.0,6.6,5.53,5.04,21.4,5,1.57,landsat,
a4_nueva_esperanza,2025,5,24.81,3.41,2.34,0.14,21.4,6,1.98,landsat,
el_laurel,2025,5,20.92,-0.48,-1.55,-1.02,21.4,6,1.0,landsat,
cima_del_sol,2025,5,21.61,0.21,-0.86,-0.91,21.4,6,0.95,landsat,
san_isidro,2025,5,23.04,1.64,0.57,-0.26,21.4,6,1.3,landsat,
santa_helena,2025,5,26.99,5.59,4.52,3.44,21.4,5,0.85,landsat,
fatima,2025,5,26.71,5.31,4.24,4.58,21.4,5,1.3,landsat,
miguel_lanus,2025,5,25.84,4.44,3.37,4.07,21.4,5,1.47,landsat,
centro,2025,5,22.49,1.09,0.02,0.41,21.4,6,2.22,landsat,
nemesio_parma,2025,5,21.04,-0.36,-1.43,-1.4,21.4,6,1.57,landsat,
villa_cabello,2025,5,22.1,0.7,-0.37,-0.5,21.4,6,1.05,landsat,
itaembe_pora,2025,5,22.22,0.82,-0.25,-1.36,21.4,6,0.87,landsat,
itaembe_mini,2025,5,22.42,1.02,-0.05,-1.27,21.4,6,0.82,landsat,
aguas_corrientes,2025,5,21.99,0.59,-0.48,-1.02,21.4,6,1.32,landsat,
chacra_32,2025,5,22.88,1.48,0.41,-0.46,21.4,6,0.91,landsat,
itaembe_guazu,2025,5,21.86,0.46,-0.61,-0.78,21.4,6,1.12,landsat,
